t,x_ref,x_meas
12.708,0.127904000000238,0.127047172350216
12.71,0.127895000000238,0.127098820943268
12.712,0.127876000000238,0.127149508266372
12.714,0.127857000000238,0.127199167796682
12.716,0.127838000000238,0.127248086631783
12.718,0.127819000000238,0.127296096297517
12.72,0.127800000000239,0.127342851491702
12.722,0.127772000000239,0.127388812012511
12.724,0.127744000000239,0.127433955389859
12.726,0.127716000000239,0.127477654717437
12.728,0.127688000000239,0.127520554224747
12.73,0.127660000000239,0.127562657013463
12.732,0.127624000000239,0.127603466817668
12.734,0.127588000000239,0.127643402688423
12.736,0.127552000000239,0.127682597443713
12.738,0.127516000000239,0.127720734888072
12.74,0.127480000000239,0.127757951339214
12.742,0.127437000000239,0.127794498126473
12.744,0.127394000000239,0.127830200537277
12.746,0.12735100000024,0.127864927597224
12.748,0.12730800000024,0.127899020815151
12.75,0.12726500000024,0.127932416962106
12.752,0.12721600000024,0.127964717014109
12.754,0.12716700000024,0.127996360319686
12.756,0.12711800000024,0.128027342719045
12.758,0.12706900000024,0.12805713564218
12.76,0.12702000000024,0.128086152437598
12.762,0.12696600000024,0.128114442997135
12.764,0.12691200000024,0.128141570722056
12.766,0.126858000000241,0.128167710261891
12.768,0.126804000000241,0.128193057177593
12.77,0.126750000000241,0.128217301515965
12.772,0.126692000000241,0.128240344113404
12.774,0.126634000000241,0.128262547095175
12.776,0.126576000000241,0.128283750480572
12.778,0.126518000000241,0.128303550621413
12.78,0.126460000000241,0.128322484200492
12.782,0.126399000000241,0.128340549465156
12.784,0.126338000000241,0.128357027496418
12.786,0.126277000000241,0.128372623361443
12.788,0.126216000000241,0.128387320378055
12.79,0.126155000000242,0.128400419532156
12.792,0.126092000000242,0.128412867732801
12.794,0.126029000000242,0.128424009251684
12.796,0.125966000000242,0.128434056089272
12.798,0.125903000000242,0.128443250896087
12.8,0.125840000000242,0.128450923213305
12.802,0.125776000000242,0.128458154706694
12.804,0.125712000000242,0.128463544857029
12.806,0.125648000000242,0.128468474222468
12.808,0.125584000000242,0.128472033912865
12.81,0.125520000000242,0.128474740952535
12.812,0.125456000000242,0.128476529948384
12.814,0.125392000000242,0.128477101538121
12.816,0.125328000000242,0.128477179101436
12.818,0.125264000000243,0.12847569135458
12.82,0.125200000000243,0.128473776265981
12.822,0.125136000000243,0.12847026339844
12.824,0.125072000000243,0.1284667505309
12.826,0.125008000000243,0.128461679205834
12.828,0.124944000000243,0.128456174216124
12.83,0.124880000000243,0.128449003514717
12.832,0.124816000000243,0.128441584522965
12.834,0.124752000000243,0.128432338128959
12.836,0.124688000000243,0.128422759242841
12.838,0.124624000000243,0.128411699545141
12.84,0.124560000000244,0.128399441594541
12.842,0.124496000000244,0.128386279956878
12.844,0.124432000000244,0.128371817439374
12.846,0.124368000000244,0.128355522952318
12.848,0.124304000000244,0.128338707266156
12.85,0.124240000000244,0.128321137105332
12.852,0.124176000000244,0.128301803108072
12.854,0.124112000000244,0.128281407127093
