t,x_ref,x_meas
11.074,0.991935999999928,0.994901023196499
11.076,0.991913999999928,0.994878514033657
11.078,0.991891999999927,0.994855954388868
11.08,0.991869999999927,0.994833296557421
11.082,0.991847999999927,0.994810607734253
11.084,0.991825999999927,0.994787824815018
11.086,0.991803999999927,0.994764958604462
11.088,0.991781999999927,0.994742041580276
11.09,0.991759999999927,0.994719006455248
11.092,0.991737999999927,0.994695895055338
11.094,0.991715999999927,0.994672717347548
11.096,0.991693999999927,0.994649443836482
11.098,0.991671999999927,0.994626141244104
11.1,0.991649999999927,0.99460274048704
11.102,0.991627999999927,0.994579323697389
11.104,0.991605999999927,0.994555855387107
11.106,0.991583999999927,0.994532370245573
11.108,0.991561999999927,0.994508866234995
11.11,0.991539999999927,0.99448535756228
11.112,0.991518999999927,0.994461846944242
11.114,0.991497999999927,0.994438352893958
11.116,0.991476999999927,0.994414866409657
11.118,0.991455999999927,0.994391410830616
11.12,0.991434999999927,0.994367977910872
11.122,0.991415999999927,0.994344577873704
11.124,0.991396999999927,0.994321226921959
11.126,0.991377999999927,0.994297903330543
11.128,0.991358999999926,0.994274671668663
11.13,0.991339999999927,0.994251468981224
11.132,0.991323999999926,0.994228395192974
11.134,0.991307999999926,0.994205389840607
11.136,0.991291999999926,0.994182514719038
11.138,0.991275999999926,0.994159794074555
11.14,0.991259999999926,0.994137185935888
11.142,0.991247999999926,0.994114923935212
11.144,0.991235999999926,0.994092741692005
11.146,0.991223999999926,0.9940707812635
11.148,0.991211999999926,0.994049107173275
11.15,0.991199999999926,0.994027847706138
11.152,0.991190999999926,0.994006929364296
11.154,0.991181999999926,0.99398633423638
11.156,0.991172999999926,0.993966152534862
11.158,0.991163999999926,0.993946505770253
11.16,0.991154999999926,0.993927237023397
11.162,0.991147999999926,0.993908347944706
11.164,0.991140999999926,0.993890029413684
11.166,0.991133999999926,0.993872105720167
11.168,0.991126999999926,0.993854508057886
11.17,0.991119999999926,0.993837267292092
11.172,0.991113999999926,0.993820378823823
11.174,0.991107999999925,0.993803667842843
11.176,0.991101999999926,0.993787107936121
11.178,0.991095999999925,0.993770673433759
11.18,0.991089999999925,0.993754244242309
11.182,0.991083999999925,0.993737775757199
11.184,0.991077999999925,0.993721211056838
11.186,0.991071999999925,0.993704479113049
11.188,0.991065999999925,0.993687629629752
11.19,0.991059999999925,0.993670436281789
11.192,0.991053999999925,0.993653120108072
11.194,0.991047999999925,0.993635417303536
11.196,0.991041999999925,0.993617522776783
11.198,0.991035999999925,0.99359935642584
11.2,0.991029999999925,0.993580849776746
11.202,0.991023999999925,0.993562097471219
11.204,0.991017999999925,0.993543147785881
11.206,0.991011999999925,0.993524015918173
11.208,0.991005999999925,0.993504671810117
11.21,0.990999999999925,0.99348524429183
11.212,0.990993999999925,0.993465765062146
11.214,0.990987999999925,0.993446269785689
11.216,0.990981999999925,0.993426857726031
11.218,0.990975999999925,0.993407523909257
11.22,0.990969999999925,0.993388249198507
11.222,0.990963999999925,0.993369242313566
11.224,0.990957999999925,0.993350389877984
11.226,0.990951999999925,0.993331789669648
11.228,0.990945999999924,0.993313421333652
11.23,0.990939999999924,0.993295294430312
11.232,0.990933999999924,0.993277445194571
11.234,0.990927999999924,0.993259869588138
11.236,0.990921999999924,0.993242480101669
11.238,0.990915999999924,0.993225264517713
11.24,0.990909999999924,0.99320825593226
11.242,0.990903999999924,0.993191364661251
11.244,0.990897999999924,0.993174551212989
11.246,0.990891999999924,0.993157798247707
11.248,0.990885999999924,0.99314105940857
11.25,0.990879999999924,0.993124320864962
11.252,0.990873999999924,0.993107539195558
11.254,0.990867999999924,0.993090710437698
11.256,0.990861999999924,0.993073827505705
11.258,0.990855999999924,0.99305685125208
11.26,0.990849999999924,0.993039827413692
11.262,0.990843999999924,0.993022768554834
11.264,0.990837999999924,0.993005687161392
11.266,0.990831999999924,0.992988637876624
11.268,0.990825999999924,0.992971649647283
11.27,0.990819999999923,0.99295474112169
11.272,0.990813999999923,0.992938024403721
11.274,0.990807999999923,0.992921542830006
11.276,0.990801999999923,0.992905168717947
11.278,0.990795999999923,0.992889322096566
11.28,0.990789999999923,0.992873520471612
11.282,0.990783999999923,0.992858098753548
11.284,0.990777999999923,0.992842928892941
11.286,0.990771999999923,0.992828306835298
11.288,0.990765999999923,0.99281389559231
11.29,0.990759999999923,0.992799831125433
11.292,0.990753999999923,0.992786118580363
11.294,0.990747999999923,0.992772695196477
11.296,0.990741999999923,0.992759530493313
11.298,0.990735999999923,0.992746640135697
11.3,0.990729999999923,0.992733992440397
11.302,0.990723999999923,0.992721507509528
11.304,0.990717999999923,0.992709167401925
11.306,0.990711999999923,0.992696956370624
11.308,0.990705999999922,0.992684811688043
11.31,0.990699999999922,0.992672727949688
11.312,0.990693999999922,0.992660700420165
11.314,0.990687999999922,0.992648683432937
11.316,0.990681999999922,0.992636678389349
11.318,0.990675999999922,0.992624680626754
11.32,0.990669999999922,0.992612687979445
11.322,0.990663999999922,0.992600706973318
11.324,0.990657999999922,0.992588748330358
11.326,0.990651999999922,0.99257683607173
11.328,0.990645999999922,0.992564990892616
11.33,0.990639999999922,0.992553207204096
11.332,0.990633999999922,0.992541522016562
11.334,0.990627999999922,0.992530031952988
11.336,0.990621999999922,0.992518583490835
11.338,0.990615999999922,0.992507418374196
11.34,0.990609999999922,0.992496381066734
11.342,0.990603999999922,0.992485343759273
11.344,0.990597999999922,0.992474752076797
11.346,0.990591999999922,0.992464194481597
11.348,0.990585999999922,0.99245401555032
11.35,0.990579999999922,0.992443883731968
11.352,0.990573999999921,0.992434040565299
11.354,0.990567999999922,0.992424380321126
11.356,0.990561999999921,0.992414853623506
11.358,0.990555999999921,0.992405468749425
11.36,0.990549999999921,0.992396220756058
11.362,0.990543999999921,0.992387032882381
11.364,0.990537999999921,0.992377894484867
11.366,0.990531999999921,0.992368782740122
11.368,0.990525999999921,0.992359665740938
11.37,0.990519999999921,0.992350519945889
11.372,0.990513999999921,0.992341321886973
11.374,0.990507999999921,0.992332080704014
11.376,0.990501999999921,0.992322743782501
11.378,0.990495999999921,0.992313333395753
11.38,0.990489999999921,0.992303865083345
11.382,0.990483999999921,0.992294292556108
11.384,0.990477999999921,0.992284664191454
11.386,0.990471999999921,0.992274991236156
11.388,0.990465999999921,0.992265257184274
11.39,0.990459999999921,0.99225550832182
11.392,0.990453999999921,0.992245748312037
11.394,0.990447999999921,0.992236010787763
11.396,0.99044199999992,0.992226286122649
11.398,0.99043599999992,0.992216632989276
11.4,0.99042999999992,0.992207009697782
11.402,0.99042399999992,0.99219749487417
11.404,0.99041799999992,0.992188027432778
11.406,0.99041199999992,0.992178682348931
11.408,0.99040599999992,0.99216939114822
11.41,0.99039999999992,0.992160203373011
11.412,0.99039399999992,0.992151119940836
11.414,0.99038799999992,0.992142090610897
11.416,0.99038199999992,0.992133133760723
11.418,0.99037599999992,0.992124235489013
11.42,0.99036999999992,0.992115364227399
11.422,0.99036399999992,0.992106523289539
11.424,0.99035799999992,0.992097688417046
11.426,0.99035199999992,0.992088850910599
11.428,0.99034599999992,0.992079997626517
11.43,0.99033999999992,0.9920711087995
11.432,0.99033299999992,0.992062186423579
11.434,0.99032599999992,0.992053226948751
11.436,0.99031899999992,0.992044193627514
11.438,0.990311999999919,0.992035104488506
11.44,0.990304999999919,0.992025959281306
11.442,0.990295999999919,0.992016736140362
11.444,0.990286999999919,0.992007418297405
11.446,0.990277999999919,0.99199802509905
11.448,0.990268999999919,0.991988553280276
11.45,0.990259999999919,0.991978936124274
11.452,0.990247999999919,0.991969210063464
11.454,0.990235999999919,0.991959364744395
11.456,0.990223999999919,0.991949334038868
11.458,0.990211999999919,0.991939180848455
11.46,0.990199999999919,0.991928824618018
11.462,0.990183999999919,0.991918262248477
11.464,0.990167999999919,0.991907512814613
11.466,0.990151999999919,0.991896446997884
11.468,0.990135999999919,0.991885226925928
11.47,0.990119999999919,0.991873624160268
11.472,0.990100999999919,0.99186171843583
11.474,0.990081999999918,0.991849506432969
11.476,0.990062999999919,0.991836886958854
11.478,0.990043999999918,0.991823769949841
11.48,0.990024999999918,0.991810425323765
11.482,0.990003999999918,0.991796523206427
11.484,0.989982999999918,0.991782242938196
11.486,0.989961999999918,0.991767645635652
11.488,0.989940999999918,0.991752528304537
11.49,0.989919999999918,0.991737043563192
11.492,0.989897999999918,0.991721234878038
11.494,0.989875999999918,0.991705143178018
11.496,0.989853999999918,0.991688816072441
11.498,0.989831999999918,0.991672292911377
11.5,0.989809999999918,0.99165567880659
11.502,0.989787999999918,0.991639050584713
11.504,0.989765999999918,0.991622477678766
11.506,0.989743999999918,0.991605983115979
11.508,0.989721999999918,0.991589767810366
11.51,0.989699999999918,0.991573610630139
11.512,0.989678999999918,0.99155782912715
11.514,0.989657999999918,0.99154225741699
11.516,0.989636999999917,0.991527020178204
11.518,0.989615999999917,0.991512141937282
11.52,0.989594999999917,0.99149748241535
11.522,0.989574999999917,0.991483206065135
11.524,0.989554999999917,0.991469213107057
11.526,0.989534999999917,0.991455413652498
11.528,0.989514999999917,0.991441958565138
11.53,0.989494999999917,0.991428664644127
11.532,0.989475999999917,0.991415564349186
11.534,0.989456999999917,0.991402614320413
11.536,0.989437999999917,0.991389801257035
11.538,0.989418999999917,0.991377074287446
11.54,0.989399999999917,0.991364366233336
11.542,0.989381999999917,0.991351679993003
11.544,0.989363999999917,0.991338991635703
11.546,0.989345999999917,0.991326239012502
11.548,0.989327999999916,0.991313432184334
11.55,0.989309999999917,0.991300553415284
11.552,0.989292999999916,0.991287558256273
11.554,0.989275999999916,0.99127445783907
11.556,0.989258999999916,0.991261254230979
11.558,0.989241999999916,0.991247950196657
11.56,0.989224999999916,0.99123454680712
11.562,0.989208999999916,0.991221048912733
11.564,0.989192999999916,0.991207488279329
11.566,0.989176999999916,0.991193902131337
11.568,0.989160999999916,0.99118027924991
11.57,0.989144999999916,0.991166680832161
11.572,0.989129999999916,0.991153109657855
11.574,0.989114999999916,0.99113953848355
11.576,0.989099999999916,0.991126051603054
11.578,0.989084999999916,0.99111261785874
11.58,0.989069999999916,0.991099286006923
11.582,0.989055999999916,0.99108602240266
11.584,0.989041999999916,0.991072844761051
11.586,0.989027999999916,0.991059741761882
11.588,0.989013999999915,0.991046720949885
11.59,0.988999999999915,0.991033735285727
11.592,0.988986999999915,0.991020762415334
11.594,0.988973999999915,0.99100778246159
11.596,0.988960999999915,0.990994739728806
11.598,0.988947999999915,0.990981621019541
11.6,0.988934999999915,0.990968396967556
11.602,0.988922999999915,0.990955022816214
11.604,0.988910999999915,0.990941528083894
11.606,0.988898999999915,0.990927794515571
11.608,0.988886999999915,0.990913879615742
11.61,0.988874999999915,0.990899819349982
11.612,0.988863999999915,0.990885491552578
11.614,0.988852999999915,0.99087101450546
11.616,0.988841999999915,0.990856355893299
11.618,0.988830999999915,0.990841544055237
11.62,0.988819999999915,0.99082659766274
11.622,0.988809999999915,0.990811520727805
11.624,0.988799999999915,0.990796362349778
11.626,0.988789999999915,0.990781175481626
11.628,0.988779999999915,0.990765949585372
11.63,0.988769999999914,0.990750730883514
11.632,0.988760999999915,0.99073553797571
11.634,0.988751999999914,0.990720387860168
11.636,0.988742999999914,0.990705301302377
11.638,0.988733999999914,0.990690306114874
11.64,0.988724999999914,0.990675375304835
11.642,0.988716999999914,0.990660568328533
11.644,0.988708999999914,0.990645849214136
11.646,0.988700999999914,0.990631224289282
11.648,0.988692999999914,0.990616728036605
11.65,0.988684999999914,0.990602304743914
11.652,0.988677999999914,0.990587951784825
11.654,0.988670999999914,0.990573694993381
11.656,0.988663999999914,0.990559496732385
11.658,0.988656999999914,0.99054534802466
11.66,0.988649999999914,0.990531261505982
11.662,0.988643999999913,0.990517174987304
11.664,0.988637999999913,0.990503150903395
11.666,0.988631999999913,0.990489147376877
11.668,0.988625999999913,0.990475163175752
11.67,0.988619999999913,0.990461208233024
11.672,0.988614999999913,0.990447274437619
11.674,0.988609999999913,0.990433361298664
11.676,0.988604999999913,0.990419485618078
11.678,0.988599999999913,0.990405656517787
11.68,0.988594999999913,0.990391870741704
11.682,0.988590999999913,0.990378153049931
11.684,0.988586999999913,0.990364541659059
11.686,0.988582999999913,0.990351035555809
11.688,0.988578999999913,0.990337668695019
11.69,0.988574999999913,0.990324414621027
11.692,0.988571999999913,0.990311438690671
11.694,0.988568999999913,0.990298462760314
11.696,0.988565999999913,0.990285813701074
11.698,0.988562999999913,0.990273308255376
11.7,0.988559999999913,0.990261137103238
11.702,0.988557999999913,0.990249104351054
11.704,0.988555999999913,0.990237384965562
11.706,0.988553999999912,0.990225881356358
11.708,0.988551999999912,0.990214660931848
11.71,0.988549999999912,0.990203729456518
11.712,0.988548999999912,0.990192990629693
11.714,0.988547999999912,0.99018250062616
11.716,0.988546999999912,0.990172295157313
11.718,0.988545999999912,0.990162278121704
11.72,0.988544999999912,0.99015249196065
11.722,0.988544999999912,0.99014286436613
11.724,0.988544999999912,0.990133433191115
11.726,0.988544999999912,0.990124237733289
11.728,0.988544999999912,0.990115140905302
11.73,0.988544999999912,0.990106293287025
11.732,0.988545999999912,0.990097567462514
11.734,0.988546999999912,0.990088990368307
11.736,0.988547999999911,0.990080602237088
11.738,0.988548999999912,0.990072366034565
11.74,0.988549999999911,0.990064277872224
11.742,0.988551999999911,0.990056384967878
11.744,0.988553999999911,0.990048683696304
11.746,0.988555999999911,0.990041192355255
11.748,0.988557999999911,0.990033875883173
11.75,0.988559999999911,0.990026653474103
11.752,0.988563999999911,0.990019719846132
11.754,0.988567999999911,0.990013015441407
11.756,0.988571999999911,0.990006459669957
11.758,0.988575999999911,0.990000224825026
11.76,0.988579999999911,0.989994201077738
11.762,0.988586999999911,0.989988355408367
11.764,0.988593999999911,0.989982924706136
11.766,0.988600999999911,0.989977696653567
11.768,0.988607999999911,0.989972748253323
11.77,0.988614999999911,0.989968241552973
11.772,0.988625999999911,0.989963979343328
11.774,0.98863699999991,0.989960146215387
11.776,0.98864799999991,0.989956774923834
11.778,0.98865899999991,0.989953711593088
11.78,0.98866999999991,0.989951369687915
11.782,0.98868599999991,0.989949165318178
11.784,0.98870199999991,0.989947849270371
11.786,0.98871799999991,0.989946679769424
11.788,0.98873399999991,0.989946471740636
11.79,0.98874999999991,0.989946394789604
11.792,0.98877199999991,0.989947191559916
11.794,0.98879399999991,0.989948573218711
11.796,0.98881599999991,0.989950429094522
11.798,0.98883799999991,0.98995299460354
11.8,0.98885999999991,0.989956235573078
11.802,0.98888699999991,0.98995996987376
11.804,0.988913999999909,0.989964370447607
11.806,0.988940999999909,0.989969540874909
11.808,0.988967999999909,0.989975279821997
11.81,0.988994999999909,0.989981739283819
11.812,0.989025999999909,0.989988694560744
11.814,0.989056999999909,0.989996432054973
11.816,0.989087999999909,0.990004690534562
11.818,0.989118999999909,0.990013666494825
11.82,0.989149999999909,0.990023103516004
11.822,0.989183999999909,0.990033096400088
11.824,0.989217999999909,0.990043862083852
11.826,0.989251999999909,0.990054994636705
11.828,0.989285999999909,0.990066486471476
11.83,0.989319999999909,0.990078517529372
11.832,0.989355999999909,0.990090817709109
11.834,0.989391999999909,0.990103350413062
11.836,0.989427999999908,0.990116206899766
11.838,0.989463999999908,0.990129154434427
11.84,0.989499999999908,0.990142280899293
11.842,0.989536999999908,0.990155547243383
11.844,0.989573999999908,0.99016888344543
11.846,0.989610999999908,0.990182304910428
11.848,0.989647999999908,0.99019582009828
11.85,0.989684999999908,0.990209394365097
11.852,0.989721999999908,0.990223051480206
11.854,0.989758999999908,0.990236827997441
11.856,0.989795999999908,0.990250686990773
11.858,0.989832999999908,0.990264668164422
11.86,0.989869999999908,0.990278820278036
11.862,0.989905999999908,0.99029308575974
11.864,0.989941999999908,0.99030751741598
11.866,0.989977999999907,0.990322152640177
11.868,0.990013999999907,0.99033692804459
11.87,0.990049999999907,0.990351870790873
11.872,0.990084999999907,0.990367042470519
11.874,0.990119999999907,0.990382350026952
11.876,0.990154999999907,0.990397794507465
11.878,0.990189999999907,0.990413472203575
11.88,0.990224999999907,0.990429273273353
11.882,0.990258999999907,0.990445197204731
11.884,0.990292999999907,0.990461322125464
11.886,0.990326999999907,0.990477587868774
11.888,0.990360999999907,0.990493976560225
11.89,0.990394999999907,0.990510553261622
11.892,0.990427999999907,0.990527307267461
11.894,0.990460999999907,0.990544198620302
11.896,0.990493999999907,0.990561276779311
11.898,0.990526999999906,0.990578581705355
11.9,0.990559999999907,0.990596043047127
11.902,0.990591999999906,0.990613686795037
11.904,0.990623999999906,0.990631612339871
11.906,0.990655999999906,0.990649713246437
11.908,0.990687999999906,0.99066799111979
11.91,0.990719999999906,0.990686605755249
11.912,0.990750999999906,0.990705426666246
11.914,0.990781999999906,0.990724451710536
11.916,0.990812999999906,0.990743830642273
11.918,0.990843999999906,0.990763496555344
11.92,0.990874999999906,0.990783423365562
11.922,0.990904999999906,0.990803782012355
11.924,0.990934999999906,0.99082440874987
11.926,0.990964999999906,0.990845430529985
11.928,0.990994999999906,0.990866952652021
11.93,0.991024999999906,0.990888804136149
11.932,0.991053999999906,0.990910897435892
11.934,0.991082999999905,0.990933604320362
11.936,0.991111999999905,0.990956697333378
11.938,0.991140999999905,0.990980140971225
11.94,0.991169999999905,0.991004121065607
11.942,0.991197999999905,0.991028269513085
11.944,0.991225999999905,0.991052995842321
11.946,0.991253999999905,0.991078003165365
11.948,0.991281999999905,0.991103277580581
11.95,0.991309999999905,0.991128877701787
11.952,0.991336999999905,0.991154806972111
11.954,0.991363999999905,0.991180814358548
11.956,0.991390999999905,0.991207194104973
11.958,0.991417999999905,0.991233682317394
11.96,0.991444999999905,0.99126037795537
11.962,0.991470999999905,0.991287262062029
11.964,0.991496999999904,0.991314242668969
11.966,0.991522999999904,0.991341484958735
11.968,0.991548999999904,0.991368816404962
11.97,0.991574999999904,0.991396318008539
11.972,0.991599999999904,0.991424023463409
11.974,0.991624999999904,0.991451914460138
11.976,0.991649999999904,0.991479991208748
11.978,0.991674999999904,0.991508202840655
11.98,0.991699999999904,0.991536704152862
11.982,0.991723999999904,0.991565371461376
11.984,0.991747999999904,0.991594276568827
11.986,0.991771999999904,0.991623181676278
11.988,0.991795999999904,0.991652497731701
11.99,0.991819999999904,0.991681838091934
11.992,0.991842999999904,0.991711340075008
11.994,0.991865999999903,0.991741001764757
11.996,0.991888999999903,0.99177082664317
11.998,0.991911999999903,0.991800705320459
12,0.991934999999903,0.991830715096637
12.002,0.991956999999903,0.991860812701199
12.004,0.991978999999903,0.991890948576571
12.006,0.992000999999903,0.991921119259234
12.008,0.992022999999903,0.991951319578371
12.01,0.992044999999903,0.991981512245807
12.012,0.992065999999903,0.99201170058944
12.014,0.992086999999903,0.992041834780439
12.016,0.992107999999903,0.992071940588537
12.018,0.992128999999903,0.992102011991545
12.02,0.992149999999903,0.99213198465617
12.022,0.992169999999903,0.992161873826266
12.024,0.992189999999902,0.992191691106271
12.026,0.992209999999902,0.992221358464095
12.028,0.992229999999902,0.992250972661682
12.03,0.992249999999902,0.992280402345405
12.032,0.992268999999902,0.992309751112959
12.034,0.992287999999902,0.992338964527507
12.036,0.992306999999902,0.992368033271637
12.038,0.992325999999902,0.99239702516615
12.04,0.992344999999902,0.992425788108836
12.042,0.992362999999902,0.992454534350937
12.044,0.992380999999902,0.992483021695422
12.046,0.992398999999902,0.992511453243691
12.048,0.992416999999902,0.99253988479196
12.05,0.992434999999901,0.992568038612839
12.052,0.992451999999901,0.99259616351793
12.054,0.992468999999901,0.992624075550992
12.056,0.992485999999901,0.992651944257299
12.058,0.992502999999901,0.992679635906125
12.06,0.992519999999901,0.992707231294043
12.062,0.992535999999901,0.992734649494917
12.064,0.992551999999901,0.992761926426813
12.066,0.992567999999901,0.992789103707522
12.068,0.992583999999901,0.992816036757395
12.07,0.992599999999901,0.992842846842753
12.072,0.992614999999901,0.992869509916721
12.074,0.992629999999901,0.992895908444874
12.076,0.992644999999901,0.992922226387061
12.078,0.9926599999999,0.99294826232011
12.08,0.9926749999999,0.992974167714865
12.082,0.9926879999999,0.99299987139985
12.084,0.9927009999999,0.993025384954668
12.086,0.9927139999999,0.993050708926625
12.088,0.9927269999999,0.993075856726302
12.09,0.9927399999999,0.993100753019619
12.092,0.9927499999999,0.993125451016887
12.094,0.9927599999999,0.993149952041058
12.096,0.9927699999999,0.993174247760805
12.098,0.9927799999999,0.993198260201529
12.1,0.9927899999999,0.993221950300058
12.102,0.9927959999999,0.993245460969753
12.104,0.9928019999999,0.993268571622352
12.106,0.9928079999999,0.993291336253473
12.108,0.992813999999899,0.993313869675793
12.11,0.992819999999899,0.993335747749956
12.112,0.992820999999899,0.993357333944699
12.114,0.992821999999899,0.993378473990681
12.116,0.992822999999899,0.993398977748404
12.118,0.992823999999899,0.993419151654185
12.12,0.992824999999899,0.993438627333211
12.122,0.992819999999899,0.993457577237576
12.124,0.992814999999899,0.993476153927528
12.126,0.992809999999899,0.993493822303796
12.128,0.992804999999899,0.993511116595584
12.13,0.992799999999899,0.993527825355488
12.132,0.992787999999899,0.99354378991461
12.134,0.992775999999898,0.993559370269266
12.136,0.992763999999898,0.993574141341025
12.138,0.992751999999898,0.99358833841189
12.14,0.992739999999898,0.993602102907149
12.142,0.992719999999898,0.993614857199324
12.144,0.992699999999898,0.993627179517991
12.146,0.992679999999898,0.99363880791264
12.148,0.992659999999898,0.993649563714734
12.15,0.992639999999898,0.993659883750615
12.152,0.992612999999898,0.993669333460537
12.154,0.992585999999898,0.993677905191478
12.156,0.992558999999897,0.993685698782656
12.158,0.992531999999897,0.993692571533301
12.16,0.992504999999897,0.993699061119098
12.162,0.992471999999897,0.993704302922518
12.164,0.992438999999897,0.993709064369539
12.166,0.992405999999897,0.993713045495179
12.168,0.992372999999897,0.993716288011537
12.17,0.992339999999897,0.993718825491826
12.172,0.992301999999897,0.993720738111102
12.174,0.992263999999897,0.993722058034632
12.176,0.992225999999897,0.993722748977609
12.178,0.992187999999897,0.993722862731754
12.18,0.992149999999897,0.993722496079904
12.182,0.992107999999897,0.993721632453909
12.184,0.992065999999896,0.993720435678172
12.186,0.992023999999896,0.993718579012022
12.188,0.991981999999896,0.993716623067294
12.19,0.991939999999896,0.993714002091997
12.192,0.991894999999896,0.993711272543911
12.194,0.991849999999896,0.993707936174846
12.196,0.991804999999896,0.993704492786081
12.198,0.991759999999896,0.993700553600136
12.2,0.991714999999896,0.993696357181775
12.202,0.991667999999896,0.993691837232153
12.204,0.991620999999896,0.993686916701458
12.206,0.991573999999895,0.993681754613542
12.208,0.991526999999895,0.993676260803096
12.21,0.991479999999895,0.99367034630906
12.212,0.991431999999895,0.993664166857283
12.214,0.991383999999895,0.993657611334034
12.216,0.991335999999895,0.993650576711335
12.218,0.991287999999895,0.993643199912665
12.22,0.991239999999895,0.993635297872663
12.222,0.991191999999895,0.993627123931595
12.224,0.991143999999895,0.993618300034752
12.226,0.991095999999895,0.993609245239414
12.228,0.991047999999895,0.993599614924276
12.23,0.990999999999894,0.993589379591965
12.232,0.990951999999894,0.993578736483012
12.234,0.990903999999894,0.993567692688841
12.236,0.990855999999894,0.993556153327598
12.238,0.990807999999894,0.993544146128184
12.24,0.990759999999894,0.993531799017273
12.242,0.990711999999894,0.993519117052675
12.244,0.990663999999894,0.993505927565198
12.246,0.990615999999894,0.993492588292799
12.248,0.990567999999894,0.993478799589772
12.25,0.990519999999894,0.993464766481027
12.252,0.990471999999894,0.993450381701091
12.254,0.990423999999893,0.993435624020779
12.256,0.990375999999893,0.993420585120601
12.258,0.990327999999893,0.993405076613107
12.26,0.990279999999893,0.993389132595409
12.262,0.990231999999893,0.993372746801677
12.264,0.990183999999893,0.993355706607487
12.266,0.990135999999893,0.993338024174778
12.268,0.990087999999893,0.993319739338378
12.27,0.990039999999893,0.993300803494441
12.272,0.989991999999893,0.993280929965241
12.274,0.989943999999893,0.993260380812916
12.276,0.989895999999893,0.993239219490694
12.278,0.989847999999892,0.993216868418677
12.28,0.989799999999892,0.993194023458263
12.282,0.989751999999892,0.993170217843358
12.284,0.989703999999892,0.993145584686892
12.286,0.989655999999892,0.993120474037307
12.288,0.989607999999892,0.993094172519067
12.29,0.989559999999892,0.993067424993758
12.292,0.989511999999892,0.993039990691652
12.294,0.989463999999892,0.993011754754955
12.296,0.989415999999892,0.992983140383014
12.298,0.989367999999892,0.992953702038921
12.3,0.989319999999892,0.992923807040463
12.302,0.989271999999891,0.992893482299718
12.304,0.989223999999891,0.992862419591058
12.306,0.989175999999891,0.992831056321023
12.308,0.989127999999891,0.992799108452636
12.31,0.989079999999891,0.992766667666337
12.312,0.989031999999891,0.992733937487322
12.314,0.988983999999891,0.992700444738722
12.316,0.988935999999891,0.992666653115412
12.318,0.988887999999891,0.992632382595586
12.32,0.98883999999989,0.992597512142987
12.322,0.98879199999989,0.992562343682084
12.324,0.98874399999989,0.992526473900414
12.326,0.98869599999989,0.992490187071448
12.328,0.98864799999989,0.992453492637114
12.33,0.98859999999989,0.992416059782518
12.332,0.98855199999989,0.992378310347224
12.334,0.98850399999989,0.992339925991205
12.336,0.98845599999989,0.992301005857347
12.338,0.98840799999989,0.992261766390044
12.34,0.98835999999989,0.992221680263075
12.342,0.98831199999989,0.992181284611327
12.344,0.988263999999889,0.99214037267734
12.346,0.988215999999889,0.992098872805869
12.348,0.988167999999889,0.992057086854153
12.35,0.988119999999889,0.99201466544876
12.352,0.988071999999889,0.991971924767237
12.354,0.988023999999889,0.99192886000885
12.356,0.987975999999889,0.991885318100291
12.358,0.987927999999889,0.99184159565559
12.36,0.987879999999889,0.991797534408329
12.362,0.987831999999889,0.991753255317524
12.364,0.987783999999889,0.991708841414575
12.366,0.987735999999889,0.991664158586618
12.368,0.987687999999889,0.991619396672808
12.37,0.987639999999888,0.991574501369382
12.372,0.987591999999888,0.991529478522571
12.374,0.987543999999888,0.991484392797799
12.376,0.987495999999888,0.991439166766801
12.378,0.987447999999888,0.99139386067409
12.38,0.987399999999888,0.991348470182224
12.382,0.987351999999888,0.991302918778574
12.384,0.987303999999888,0.991257289743124
12.386,0.987255999999888,0.991211492301988
12.388,0.987207999999888,0.991165538608115
12.39,0.987159999999888,0.99111948428525
12.392,0.987111999999888,0.991073144441511
12.394,0.987063999999887,0.991026687255387
12.396,0.987015999999887,0.990980027134428
12.398,0.986967999999887,0.990933129855491
12.4,0.986919999999887,0.990886111795873
12.402,0.986871999999887,0.990838808530715
12.404,0.986823999999887,0.990791364383687
12.406,0.986775999999887,0.99074376598979
12.408,0.986727999999887,0.990695947017776
12.41,0.986679999999887,0.990648041137398
12.412,0.986631999999887,0.990599968742278
12.414,0.986583999999886,0.990551796290484
12.416,0.986535999999886,0.990503556803233
12.418,0.986487999999886,0.990455200610126
12.42,0.986439999999886,0.990406814515292
12.422,0.986391999999886,0.990358378208064
12.424,0.986343999999886,0.990309911941498
12.426,0.986295999999886,0.990261434039414
12.428,0.986247999999886,0.990212947876666
12.43,0.986199999999886,0.990164459167585
12.432,0.986152999999885,0.990115976857507
12.434,0.986105999999885,0.990067502887598
12.436,0.986058999999885,0.990019035157816
12.438,0.986011999999885,0.989970579611819
12.44,0.985964999999885,0.989922128985478
12.442,0.985919999999885,0.989873682569976
12.444,0.985874999999885,0.989825240802757
12.446,0.985829999999885,0.989776800259963
12.448,0.985784999999885,0.989728361990253
12.45,0.985739999999885,0.989679930770895
12.452,0.985697999999885,0.989631503958825
12.454,0.985655999999884,0.989583104522672
12.456,0.985613999999884,0.989534729841346
12.458,0.985571999999884,0.989486392852702
12.46,0.985529999999884,0.98943813996959
12.462,0.985491999999884,0.989389932781772
12.464,0.985453999999884,0.989341888900019
12.466,0.985415999999884,0.989293961608116
12.468,0.985377999999884,0.98924618106619
12.47,0.985339999999884,0.989198684915709
