t,ref_x,ref_y,ref_z,ref_yaw,meas_x,meas_y,meas_z,roll,pitch,yaw,w1,w2,w3,w4
9.601,0.988471999999936,0,1,0,0.999207836544632,-0.000751610079073563,1.00165545267099,-0.00169425442515175,-0.0118392195314349,-0.000232877971088255,0,0,0,0
9.602,0.988403999999935,0,1,0,0.999140857892299,-0.000750824375158927,1.00165526090758,-0.00161110720052625,-0.011081837950793,-0.000232499412040787,0,0,0,0
9.603,0.988335999999935,0,1,0,0.99907375915811,-0.000749966118363718,1.00165507460366,-0.00153082801105683,-0.010322390722112,-0.000232020659086551,0,0,0,0
9.604,0.988267999999936,0,1,0,0.999006474666159,-0.000748995627622298,1.00165489674518,-0.00145498546008983,-0.00955974808851793,-0.00023138691356064,0,0,0,0
9.605,0.988199999999935,0,1,0,0.998939190174209,-0.000748025136880876,1.0016547188867,-0.00137914290912268,-0.00879710545492245,-0.000230753168034728,0,0,0,0
9.606,0.988131999999935,0,1,0,0.998871905682258,-0.000747054646139457,1.00165454102822,-0.00130330035815568,-0.00803446282132833,-0.000230119422508817,0,0,0,0
9.607,0.988063999999935,0,1,0,0.998804511563751,-0.0007459702973406,1.00165436890117,-0.00123259915598493,-0.00726920742655109,-0.000229360778283248,0,0,0,0
9.608,0.987995999999935,0,1,0,0.99873704168361,-0.000744807262567825,1.00165420073503,-0.00116545107992908,-0.00650214638302936,-0.000228515818024848,0,0,0,0
9.609,0.987927999999935,0,1,0,0.99866957180347,-0.000743644227795051,1.0016540325689,-0.00109830300387335,-0.00573508533950899,-0.00022767085776645,0,0,0,0
9.61,0.987859999999935,0,1,0,0.998602021678336,-0.000742325823502854,1.00165386977258,-0.00103871871296842,-0.0049652876877826,-0.000226690577535577,0,0,0,0
9.611,0.987800999999935,0,1,0,0.998534456144459,-0.000740977584964834,1.00165370800738,-0.000980586829371811,-0.00419496454918824,-0.000225684312997497,0,0,0,0
9.612,0.987741999999936,0,1,0,0.998466886593851,-0.000739612173674976,1.00165354665099,-0.000923323427511954,-0.00342439954555791,-0.00022466621635822,0,0,0,0
9.613,0.987682999999935,0,1,0,0.998399274616952,-0.000738065377062333,1.00165338961249,-0.000875233269498324,-0.00265127986878751,-0.000223523144437448,0,0,0,0
9.614,0.987623999999935,0,1,0,0.998331662640052,-0.000736518580449686,1.00165323257399,-0.000827143111484608,-0.00187816019201573,-0.000222380072516674,0,0,0,0
9.615,0.987564999999935,0,1,0,0.99826405213089,-0.000734903597124629,1.00165307649799,-0.00078258473973607,-0.00110423420445119,-0.000221201841941414,0,0,0,0
9.616,0.987505999999935,0,1,0,0.998196444547579,-0.000733152687402302,1.00165292234068,-0.000745066786361614,-0.000328700881418388,-0.000219953524554981,0,0,0,0
9.617,0.987446999999935,0,1,0,0.998128836964269,-0.000731401777679971,1.00165276818336,-0.000707548832987091,0.000446832441615793,-0.000218705207168547,0,0,0,0
9.618,0.987387999999935,0,1,0,0.998061263369084,-0.000729534512189985,1.00165261458133,-0.00067613800399186,0.0012236492412531,-0.000217416766462183,0,0,0,0
9.619,0.987328999999936,0,1,0,0.997993714220818,-0.000727583554531716,1.00165246137872,-0.00064911989648828,0.00200138921764507,-0.000216099465926082,0,0,0,0
9.62,0.987269999999935,0,1,0,0.997926165072551,-0.000725632596873444,1.0016523081761,-0.000622101788984653,0.00277912919403841,-0.000214782165389978,0,0,0,0
9.621,0.987220999999935,0,1,0,0.997858712495097,-0.000723527997182572,1.00165215420783,-0.000603178950841559,0.00355871130596785,-0.000213439129769451,0,0,0,0
9.622,0.987171999999936,0,1,0,0.997791279807285,-0.000721391753512102,1.00165200008187,-0.000585923407345301,0.00433867282253271,-0.000212090793773287,0,0,0,0
9.623,0.987122999999935,0,1,0,0.997723860825514,-0.000719243231396892,1.00165184575356,-0.000569310403646825,0.00511882311654517,-0.000210742853625738,0,0,0,0
9.624,0.987073999999935,0,1,0,0.997656606621407,-0.000716947094576199,1.00165168899243,-0.000560422183096315,0.00590124294289138,-0.000209399672474777,0,0,0,0
9.625,0.987024999999935,0,1,0,0.9975893524173,-0.00071465095775551,1.00165153223131,-0.000551533962545821,0.0066836627692362,-0.000208056491323818,0,0,0,0
9.626,0.986975999999935,0,1,0,0.99752217732095,-0.000712314185365305,1.0016513741375,-0.000544722219449411,0.00746701674057085,-0.000206725101517647,0,0,0,0
9.627,0.986926999999935,0,1,0,0.997455166999862,-0.000709892772265174,1.00165121326782,-0.000542235616321733,0.00825231646278478,-0.00020541827215952,0,0,0,0
9.628,0.986877999999935,0,1,0,0.997388156678775,-0.000707471359165037,1.00165105239813,-0.000539749013194051,0.00903761618500011,-0.000204111442801391,0,0,0,0
9.629,0.986828999999935,0,1,0,0.997321324585815,-0.000705001833447438,1.0016508884807,-0.000539567030417891,0.0098248751225993,-0.000202838723481423,0,0,0,0
9.63,0.986779999999935,0,1,0,0.997254625883039,-0.000702496299098857,1.00165072228226,-0.00054110988050591,0.0106136003837438,-0.000201591532927951,0,0,0,0
